,hashtags,likes,replies,retweets,screen_name,text,timestamp,username
573,"['homecomingbeyonce', 'homecomingnetflix']",0,0,0,suchA_Joi,Currently watching  #homecomingbeyonce #homecomingnetflix ,4/18/2019 0:19,✨Joi✨
574,['homecomingnetflix'],0,1,0,incoherrants,Why do nobody wake me up for this shit?! Oh my gawwwd #homecomingnetflix,4/18/2019 0:18,ragu’s inferno
575,"['homecomingnetflix', 'homecoming', 'BeyoncesHomecoming']",0,0,0,Jenny_jenjenn,Beyflix and chill? #homecomingnetflix #homecoming #BeyoncesHomecoming,4/18/2019 0:12,Jenn
576,"['mellywatches', 'homecomingnetflix', 'beychella']",1,0,0,Kelsiferious,Yep yep yep yep yep yep slay slay slay yep (repeated five times) #mellywatches #homecomingnetflix #beychella,4/18/2019 0:05,Kelsi Davis
577,"['homecomingnetflix', 'HOMECOMING', 'BeyonceHomecoming', 'netflix', 'beyonce', 'homecomingbeyoncepic']",1,0,0,OhemgeeitsmeW,The reviews. #homecomingnetflix #HOMECOMING #BeyonceHomecoming #netflix #beyonce #homecomingbeyoncepic.twitter.com/FNrqFBbA1i,4/18/2019 0:03,ohemgeeitsmeWilly
578,"['GamefThrones', 'homecomingnetflix', 'AvengersEndgame']",0,0,0,RayyaGoffphine,"April 2019:
GOT final season launch
Beyoncé’s Homecoming Netflix special 
Avengers : Endgame

#GamefThrones
#homecomingnetflix
#AvengersEndgame",4/18/2019 0:02,rayoncé
579,['homecomingnetflix'],0,0,0,Eatthacake_,Beyoncé is a fukin savage!! Man I would have been tired after that damn intro  #homecomingnetflix,4/18/2019 0:02,Kyng Jay 👑
580,['Bison4Life'],0,0,0,Bison4LifeAlum,"Our baby Bison kept tradition going and showed out during beyonce
homecomingnetflix screening last night.  Thank you for sharing @yns1118  #Bison4Life
.
.
.

Reposted from @yns1118  -… https://www.instagram.com/p/BwYDpmQFFzV/?utm_source=ig_twitter_share&igshid=17yjb5ofo8brz …",4/17/2019 23:59,HUBison4LifeAlum
581,"['homecomingnetflix', 'beychella']",1,0,0,MerishaLeak,The one thing I definitely regret is not learning how to step. #homecomingnetflix #beychella,4/17/2019 23:57,Merisha Leak
582,['homecomingnetflix'],0,0,0,ErikOchoa,About to watch 2hrs & 17 minutes worth of Beyoncé approved footage. #homecomingnetflix,4/17/2019 23:55,ErikOchoa
583,"['hbculinkupnyc', 'hbcu', 'hbcupride', 'dj', 'djlife', 'sexyevents']",1,0,0,superheroDJ,At The HBCU Link Up @coveloungenyc with missaa2u stylemebee rocking that beyonce homecomingnetflix album! We here til 11pm! #hbculinkupnyc #hbcu #hbcupride #dj #djlife #sexyevents… https://www.instagram.com/p/BwYDRl9BK-H/?utm_source=ig_twitter_share&igshid=1eai7ho6oyhib …,4/17/2019 23:53,DJ Jon Quick
584,['homecomingnetflix'],0,0,0,BigGirlWhelsea,Y’all ain’t tell me #homecomingnetflix SO SHADY!! LET ME TUNE IN.,4/17/2019 23:52,BigGirlWhelsea
585,['homecomingnetflix'],4,0,0,ZalUIbaorimi,"I appreciate the methodology of this performance. I’m not kidding lol, I felt that when she talked about taking notes. #homecomingnetflix",4/17/2019 23:52,"Zalika U. Ibaorimi, MA (The Final Girl)"
586,['homecomingnetflix'],0,0,0,Ravensayscheese,Just watched #homecomingnetflix and I am emotional as hell.,4/17/2019 23:43,meghan markle defense squad
587,"['HOMECOMING', 'HOMECOMINGTHELIVEALBUM', 'homecomingnetflix', 'homecomingbeyonce']",0,0,0,RenaultRobson,Vou assistir o documentário de novos #HOMECOMING @Beyonce #HOMECOMINGTHELIVEALBUM #homecomingnetflix #homecomingbeyonce,4/17/2019 23:43,Dona do Mel 🍯
588,['homecomingnetflix'],0,0,0,finessyca,Y’all excited for Coachella weekend 2? Cuz Beyonce just cancelled it lol. #homecomingnetflix,4/17/2019 23:20,Trill Scott
589,"['homecomingnetflix', 'BeyonceHomecoming']",0,0,0,IssaShortcake,@Beyonce will always and forever get my coins. As soon as I got home I settled in to watch #homecomingnetflix #BeyonceHomecoming,4/17/2019 23:11,Megan’s Knees
590,"['homecomingnetflix', 'homecomingbeyonce']",0,2,0,BklynActiveMama,How many times have you watched homecoming today?? #homecomingnetflix #homecomingbeyonce,4/17/2019 23:06,Nellie *meme cat’s bff* 🇯🇲🗽
591,"['homecomingbeyonce', 'homecomingnetflix', 'Beychella', 'BeyHivehttps']",1,0,0,EsmeDelgado_, this was me when I was watching #homecomingbeyonce #homecomingnetflix #Beychella #BeyHivehttps://twitter.com/NetflixUK/status/1118467812471783424 …,4/17/2019 23:05,Ꭼ Ꮪ Ꮇ Ꭼ 🥀
592,"['beyoncehomcoming', 'beychella', 'homecomingnetflix']",1,0,0,NolaMarianna,Wrote a little review of #beyoncehomcoming aka ‘a masterclass in Black Excellence’  #beychella #homecomingnetflix https://www.thesun.co.uk/tvandshowbiz/8884560/beyonce-homecoming-documentary-netflix-review/ …,4/17/2019 23:00,Nola Thee Journalist
593,['HomecomingNetflix'],0,0,0,TriaTria,#HomecomingNetflix make me wanna stay off my ass,4/17/2019 22:58,TriaTriaxDJEuts
594,['homecomingnetflix'],1,1,0,tanyarachel_,Watching the #homecomingnetflix documentary and picturing myself blaring Beyoncé in the kitchen in about 10 years and bopping with my daughter teaching her to be a slay queen and not to put up with any shit! Gonna raise me some strong babas. ,4/17/2019 22:57,🖤 T A N Y A - R A C H E L 🖤
595,['homecomingnetflix'],0,0,0,liajanay,I Still Care...whew Beyonce did her GOOD singing #homecomingnetflix,4/17/2019 22:57,Lia
596,['homecomingnetflix'],1,0,0,calitv3,"“Education Must Not Simply Teach Work — It Must Teach Life"" —W.E.B. DuBois #homecomingnetflix",4/17/2019 22:56,jus_cali
597,['homecomingnetflix'],0,0,0,calitv3,“Without Community There Is No Liberation” — Audre Lorde #homecomingnetflix,4/17/2019 22:54,jus_cali
598,['HomecomingNetflix'],16,0,2,WitherspoonC,"Beyoncé infused Nina Simone, W.E.B. Du Bois, James Weldon Johnson, Maya Angelou, Toni Morrison, Alice Walker, Audre Lorde, Marian Wright Edelman, and every ounce of unapologetic black excellence into #HomecomingNetflix",4/17/2019 22:53,Chris Witherspoon
599,['homecomingnetflix'],0,0,0,calitv3,"""You Can’t Be What You Can’t See"" — Marian Wright Edelman #homecomingnetflix",4/17/2019 22:52,jus_cali
600,['homecomingnetflix'],0,0,0,SldtRose97,En tant que docteur () je vous prescrit de regarder au moins une fois par mois #homecomingnetflix ,4/17/2019 22:52,Petit Coeur 🖤
601,['homecomingnetflix'],1,1,0,YuriAguiarC,"Eu to vendo pela segunda vez o #homecomingnetflix e já escutei todo 1x no @Spotify! 
EU N TO PODENDO! 
EU TO NERVOSO! 
EU QUERO VIVER NESSE SHOW!",4/17/2019 22:49,facção carinhosa
602,['homecomingnetflix'],0,0,0,FitTeresaNicole,Way to represent @SouthernU2021 #homecomingnetflix,4/17/2019 22:47,Teresa N Anthony 💋🇺🇸
603,['homecomingnetflix'],0,1,0,kefhaa,"gente, como a beyonce trocou de amarelo pra rosa??? é regravado ou é efeito? me ajudem kkk
#homecomingnetflix",4/17/2019 22:46,willy
604,['homecomingnetflix'],0,0,0,lyricalmar,Will be watching #homecomingnetflix as soon as I get home ,4/17/2019 22:46,"I’m a Jackson, hoe ♈️"
605,['homecomingnetflix'],1,1,0,MsCoLo,"Home and settled.

#homecomingnetflix time",4/17/2019 22:44,CoLo
606,"['Beychella', 'homecomingnetflix']",1,0,0,ralahaters,um comeback das destiny’s child eu nunca te pedi nada @Beyonce. AAAAAAA #Beychella #homecomingnetflix,4/17/2019 22:42,érica freitas
607,['homecomingnetflix'],3,0,0,chelondah,Me and my friends are throwing a #homecomingnetflix potluck tonight! I’m trying my best to scroll past these movie spoilers but y’all really hyping me up for tonight tho! I can’t wait to watch it wit my girls!,4/17/2019 22:35,BELSEY
608,['homecomingnetflix'],7,2,4,getschlossed,"If you watch #homecomingnetflix and don’t think @Beyonce is the greatest performer of all time, you need your head examined. 2 hrs, over 100 dancers, over 100 ppl band performing in PERFECT UNISON.",4/17/2019 22:35,B.
609,"['homecoming', 'BEYONCE', 'genius', 'goglam']",0,0,0,DaleDees,You MUST WATCH THIS OMG officiallhomecoming homecomingnetflix beyonce #homecoming #BEYONCE #genius #goglam https://www.instagram.com/p/BwX5WLFlQuF/?utm_source=ig_twitter_share&igshid=149rysris2x2a …,4/17/2019 22:28,Dale Dees
610,['homecomingnetflix'],0,0,0,troydcharleston,"@Beyonce has the ‘thing’ that all Houston girls have I can’t describe it but if you from Houston, you get it. It shines through in #homecomingnetflix",4/17/2019 22:21,Khristian Kardashian-West
611,"['homecomingnetflix', 'Beychella', 'femaleempowerment', 'inspirational']",0,0,0,HannahMoody20,"@Beyonce #homecomingnetflix is the best, most creative documentary you will ever watch #Beychella is incredible it’s opens your mind to the creativity behind such a show & the level of detail, perfection & dedication! #femaleempowerment #inspirational",4/17/2019 22:15,Hannah Moody
612,['homecomingnetflix'],1,0,0,sabalexa_,Beyonce is truly queen of the stage #homecomingnetflix,4/17/2019 21:59,SABS
613,"['homecoming', 'homecomingnetflix']",1,0,0,hannahreginac,we are on this planet at the same time as @Beyonce how fucking cool is that #homecoming #homecomingnetflix,4/17/2019 21:58,Hannah Regina
614,['homecomingnetflix'],1,0,0,naveraa_x,I’m going to attempt to learn the whole of Beyoncé’s BeyChella performance. That’s my new home workout  #homecomingnetflix,4/17/2019 21:47,🇺🇬🇹🇿
615,"['homecomingnetflix', 'BeyoncéHomecoming']",0,0,0,_nicolemarisa,I can’t wait to go home and watch #homecomingnetflix with a bottle of wine!! #BeyoncéHomecoming ,4/17/2019 21:43,nicole vasquez
616,"['Beychella', 'homecomingnetflix']",4,0,0,golourdesduarte,"I got dumped the same weekend as #Beychella last year, so I’m really glad no one can ruin #homecomingnetflix for me this year.",4/17/2019 21:41,Lourdes Duarte
617,"['QueenBoss', 'QueenBee', 'homecomingnetflix']",1,0,0,Bguthrie8888,@Beyonce just redefined the meaning of #QueenBoss. Thank You #QueenBee I felt Your very  and Soul in every moment of #homecomingnetflix @netflix pic.twitter.com/I6L9Voj8wq,4/17/2019 21:39,Brooke Guthrie
618,['homecomingnetflix'],0,0,0,AriBines,Enamored by all the beautiful black people on stage on #homecomingnetflix,4/17/2019 21:37,Ari™
619,['homecomingnetflix'],0,0,0,liajanay,Beyonce!!! I'm living all over again!! #homecomingnetflix,4/17/2019 21:33,Lia
620,"['Beychella', 'homecomingnetflix']",0,0,0,soforreal29,Documentary was amazing!!!! @Beyonce @netflix #Beychella #homecomingnetflix,4/17/2019 21:30,R.I.H Grandma ❤️🕊
621,"['homecomingnetflix', 'homecoming2019', 'homecomingbeyonce', 'wow']",0,0,0,TerrieEtches,@Beyonce ‘s #homecomingnetflix is just pure FIRE  JEEEEZ  #homecoming2019 #homecomingbeyonce #wow,4/17/2019 21:29,Terrie Etches
622,['homecomingnetflix'],0,0,0,liajanay,To have been in the marching band of an HBCU...my God #homecomingnetflix,4/17/2019 21:28,Lia
623,"['homecomingbeyonce', 'homecomingnetflix', 'blackempowerment', 'blackexcellence']",0,0,0,SherifahSays,Homecoming.     #homecomingbeyonce #homecomingnetflix #blackempowerment #blackexcellence,4/17/2019 21:25,Sherifah Says
624,['homecomingnetflix'],0,1,0,celestialglory,"I’m going to shower, put my comfy pjs on, order a poke bowl for dinner and set up on the couch to watch #homecomingnetflix I really wonder how much will be revealed. Beyonce is too private for me personally .",4/17/2019 21:25,Taylor ☆
625,['homecomingnetflix'],2,1,0,abarone1604,I’m watching #homecomingnetflix and couldn’t figure out how they kept changing the lights to make their clothes change color ,4/17/2019 21:25,Anthony Barone
626,"['homecomingnetflix', 'beychella']",0,0,0,heatherjj21,The best Coachella show this year is definitely #homecomingnetflix by Beyoncé! #beychella,4/17/2019 21:10,Heather
627,['homecomingnetflix'],0,0,0,NajXGod,literally have to watch this every time it comes up on my tl  #homecomingnetflix https://twitter.com/strongblacklead/status/1118532014754254848 …,4/17/2019 20:59,naj.🌬
628,"['Beychella', 'BeyconceHomecoming', 'Beychella', 'Beyflix', 'homecomingnetflix']",0,0,0,Daimonion_1,It's time for #Beychella for the 3rd time. Incredible show #BeyconceHomecoming #Beychella #Beyflix #homecomingnetflix thanks @NetflixPL @Beyonce,4/17/2019 20:55,Patricia
629,"['Homecoming', 'HomeComingNetflix', 'BeyonceHomeComing', 'beyoncepic']",0,0,0,elainejones_1,I've gone in... #Homecoming #HomeComingNetflix #BeyonceHomeComing #beyoncepic.twitter.com/21nQMppOe8,4/17/2019 20:54,Elaine Jones
630,['homecomingnetflix'],1,0,0,emilyrosekacer,STOP WHAT YOU’E DOING AND GO WATCH #homecomingnetflix ,4/17/2019 20:53,emily
631,['homecomingnetflix'],0,0,0,foreversedi,"“I wanted to create a space where we didn’t feel marginalised”. Man, I felt that. #homecomingnetflix",4/17/2019 20:51,Sedi.
632,"['beyoncehomecoming', 'beychella', 'Creators']",0,0,0,TheCreators2030,#beyoncehomecoming #beychella Beyonce clearly shows us what it is to be #Creators - We had the opportunity to watch homecomingnetflix and it clearly brings us to history and connection as… https://www.instagram.com/p/BwXnMB6nboB/?utm_source=ig_twitter_share&igshid=jd8z46p8f5ic …,4/17/2019 20:49,#TheCreators2030 Founded By @ListenGive
633,"['homecomingnetflix', 'beyonce', 'Beychella']",0,0,0,kingadia,"Honestly, Beyonce throwing 8-counts is everything. #homecomingnetflix #beyonce #Beychella",4/17/2019 20:47,Moxie
634,"['homecomingnetflix', 'beyonce', 'beychella']",0,0,0,kingadia,"Also, does Beyonce pad for these performances?!? Is she really this snatched?! Is that a blaspehmous question? IDK how the Beyhive or Stans work. #homecomingnetflix #beyonce #beychella",4/17/2019 20:46,Moxie
635,"['Beychella', 'homecomingnetflix']",0,0,0,FoxLordsDiva,Rewatching #Beychella #homecomingnetflix is giving my chills!! This is so perfect!!,4/17/2019 20:45,Alisa
636,"['homecomingbeyonce', 'homecomingnetflix']",9,1,0,2ShadesofJoy,"Beyoncé. 
That’s it. 
That’s the tweet. 
She’s THAT bitch. 
Wow. 
GOAT
 #homecomingbeyonce #homecomingnetflix",4/17/2019 20:41,Hoofmeisie-maine THEE Stallion👸🏾
637,"['homecomingbeyonce', 'homecomingnetflix']",1,0,0,RissssRosss,I won’t give more notes until my last set are applied is my new “as per my last email” #homecomingbeyonce #homecomingnetflix,4/17/2019 20:36,Riss
638,['homecomingnetflix'],8,0,0,domleondavis,I can’t wait to see post-#homecomingnetflix HBCU enrollment stats.,4/17/2019 20:32,Dom Leon-Davis
639,"['HOMECOMING', 'homecomingnetflix']",0,0,0,ajwilliamsco,@Beyonce is just so freaking amazing in #HOMECOMING! Geez!!! #homecomingnetflix,4/17/2019 20:19,AJ Williams
640,['homecomingnetflix'],1,0,0,lov3majesty,"Hello world I’ve just been Re Beytized
#homecomingnetflix",4/17/2019 20:08,M A J E S T Y
641,['homecomingnetflix'],0,0,0,ChristinaFaith,I can’t imagine the anxiety level of the tech crew during #homecomingnetflix that was ALOT of moving parts!,4/17/2019 20:07,Christina Faith
642,"['homecomingbeyonce', 'homecomingnetflix']",2,0,1,Lepidolite___,Also her ass in them booty shorts #homecomingbeyonce #homecomingnetflix,4/17/2019 20:06,👡👡👡👡
643,['homecomingnetflix'],4,0,0,Blk_Aphrodite,"Beyoncé: I see you! ..How did you do that so fast ?

Me: Yaaaaaaasssss

#homecomingnetflix pic.twitter.com/B7bxZMq5q5",4/17/2019 20:03,Audra
644,['homecomingnetflix'],1,0,0,LookSlingrGRL,Wow. #homecomingnetflix has invigorated me,4/17/2019 20:02,Becky
645,['homecomingnetflix'],7,0,0,jdtress,No less than 3 notifications for the epic #homecomingnetflix. A true visionary. An exacting and generous artist. I watched with chills and am so grateful I get to live in the Beyoncé era. pic.twitter.com/nAZbZGe9Bk,4/17/2019 19:57,Jen Tress
646,"['homecomingbeyonce', 'homecomingnetflix']",4,0,2,Lepidolite___,Can’t believe people get to see this woman live   her facial expressions  everything is so perfect and precise  #homecomingbeyonce #homecomingnetflix,4/17/2019 19:54,👡👡👡👡
647,"['homecomingnetflix', 'Beyflix', 'beyoncehomcomingpic']",0,0,0,Combatdivaspod1,When you come together as besties to watch Homecoming! @Beyonce IS EVERYTHING!! #homecomingnetflix #Beyflix #beyoncehomcomingpic.twitter.com/FWUkgSR3ct,4/17/2019 19:53,Combatdivaspodcast
648,"['Beychella', 'homecomingnetflix', 'Beyonce', 'Beyflix', 'BeyHive']",0,1,0,__kayliz__,Experiencing HOMECOMING again has made my entire day!  #Beychella #homecomingnetflix #Beyonce #Beyflix #BeyHive,4/17/2019 19:46,K 💙
649,"['Beychella', 'homecomingnetflix']",2,0,1,OuiCherieCherie,The section where she’s training after the birth of the twins! Superhero. #Beychella #homecomingnetflix,4/17/2019 19:46,Lynnae Terrill
650,['homecomingnetflix'],1,0,0,ShadyEgoX,The last 30 minutes of #homecomingnetflix literally just filled me with so much joy and energy,4/17/2019 19:45,No Recoil
651,['homecomingnetflix'],1,0,0,realcocogoddess,"Beyoncé said she wasn’t eating no fish , bread,carbs,dairy or meat .... soooooo what is we supposed to eat bey #homecomingnetflix",4/17/2019 19:45,Coco 🦋
652,['homecomingnetflix'],3,0,0,ByErikaBatista,"3,2,1... let’s bet how long it will take Kim K to post some crazy nude or something because the entire world right now is obsessed and focused on @Beyonce and her #homecomingnetflix ",4/17/2019 19:39,Erika Batista
653,['homecomingnetflix'],10,0,1,_tuhrell,HEAR ME CLEAR: Solange & Beyoncé have the strongest knees ever. #homecomingnetflix,4/17/2019 19:33,Tico Nastie
654,['homecomingnetflix'],2,0,0,leauxhailey,"like how can you not appreciate Beyoncé? as humble as she is, a hair is NEVER out of place...really a master of her craft period

and yes i’m currently watching #homecomingnetflix",4/17/2019 19:31,lauren thee thankful clown 🤡
655,['homecomingnetflix'],1,0,0,TaTaLaLiicious,I can’t waiiiiiit to get home to have a whole concert #homecomingnetflix,4/17/2019 19:29,Tee ♥️
656,"['BeyonceHomecoming', 'Beychella', 'homecomingnetflix']",1,0,0,kIssmyjazzzzz,"#BeyonceHomecoming was so inspirational,uplifting, black encouraging ,entertaining,it was original, unique,energetic it was great I can’t lie #Beychella #homecomingnetflix",4/17/2019 19:28,J A Z Z ✨
657,"['homecomingnetflix', 'Beychellapic']",2,0,0,TheAldoTrend,I can’t believe I witnessed this day!!! I was truly blessed  #homecomingnetflix #Beychellapic.twitter.com/mpA2b11VAh,4/17/2019 19:26,Aldair
658,"['HOMECOMING', 'homecomingnetflix', 'homecomingspotify', 'lemonadespotifyhttps']",1,0,0,ewerts,"Oi @Beyonce, vi que você apagou suas fotos com o @TIDAL. Tá tudo bem?
#HOMECOMING #homecomingnetflix #homecomingspotify #lemonadespotifyhttps://twitter.com/CuritibaCult/status/1118590830367903745 …",4/17/2019 19:16,forewerton21
659,"['lionking', 'nala', 'HOMECOMING', 'homecomingnetflix', 'Beychella', 'Beyonce', 'art', 'digitalartpic']",55,0,26,Meisure_,I can’t wait to see #lionking starring @beyonce as #nala . I drew this to get y’all even more hyped for it. Tag her? #HOMECOMING #homecomingnetflix #Beychella #Beyonce #art #digitalartpic.twitter.com/FM9e7rfYNe,4/17/2019 19:10,Meisure
660,"['beyonce', 'beychella', 'hbcupride', 'spelhouse', 'spelmanwoman', 'blackgreeks', 'history', 'pride', 'blackgirlmagicpic']",1,0,0,ToccarraCash,"I don’t know what YOUR TV viewing plans are tonight, but I know THIS HBCU grad (points to self) has her priorities in order. 
*
*
*
*
@homecomingnetflix #beyonce #beychella #hbcupride #spelhouse #spelmanwoman #blackgreeks #history #pride #blackgirlmagicpic.twitter.com/dKRuhqDUSU",4/17/2019 17:59,Toccarra Cash
661,"['HomecomingNetflix', 'TheCarters', 'RoyalFamily', 'USA', 'TheyGetIt', 'Beyonce', 'SeanCarter', 'TheCarterFamily', 'ThisWhyNetflixPriceIncreased', 'Netflix', 'BlueIvy']",0,0,0,TamekaNichole,"4.17 #HomecomingNetflix by beyonce ft. #TheCarters a #RoyalFamily of the #USA
#TheyGetIt #Beyonce #SeanCarter #TheCarterFamily #ThisWhyNetflixPriceIncreased
#Netflix #BlueIvy… https://www.instagram.com/p/BwXZi-ulDyV/?utm_source=ig_twitter_share&igshid=9zliz8jfvj8h …",4/17/2019 17:55,ig: @TamekaNichole
662,['HOMECOMINGNETFLIX'],0,0,0,tyerrijenner,Les twins dançam muito #HOMECOMINGNETFLIX,4/17/2019 17:15,TYERRI
663,['HOMECOMINGNETFLIX'],1,0,1,tyerrijenner,Tá eu matuza e gigi assistindo #HOMECOMINGNETFLIX,4/17/2019 17:04,TYERRI
664,['HomecomingNetflix'],6,0,4,Shanno22,"Beyoncé is the queen of everything and I love her deep Secondly, Blue Ivy Carter got next...mark my words #HomecomingNetflix",4/17/2019 15:00,Shanno🏁
665,['HOMECOMINGNETFLIX'],4,0,0,JhonyMazotto,"""Eles queriam comida fresca, dei requentada mesmo.""

- Beyoncé sobre o álbum com 40 músicas live.

Felizmente requentada de qualidade.  #HOMECOMINGNETFLIX",4/17/2019 13:49,Jaaay 🐚💦
666,"['DJLife', 'BeyonceHomecoming', 'Netflix']",1,0,0,DJSirDaniel,"Enjoy this playlist/mix all day in anticipation of the @netflix documentary homecomingnetflix !
*link in bio
#DJLife #BeyonceHomecoming #Netflix https://www.instagram.com/djsirdaniel/p/BwW9bt3lwiG/?utm_source=ig_twitter_share&igshid=n01b1ddd0o61 …",4/17/2019 13:46,DJ Sir Daniel🇧🇧
667,['HOMECOMINGNETFLIX'],0,0,0,JhonyMazotto,"Só orgulho da @Beyonce por tamanha dedicação, meses de ensaios pro Coachella, mesmo depois de uma gravidez de risco, pressão alta, cesária e tanto veneno desde sempre da mídia e dos haters. Ainda assim entregou mais um trabalho perfeito. Eu amo uma rainha. #HOMECOMINGNETFLIX",4/17/2019 13:07,Jaaay 🐚💦
668,[],0,0,0,alovelyasian,"Walking into Wednesday like......

beyonce @netflix homecomingnetflix https://www.instagram.com/alovelyasian/p/BwWzqIxBfuo/?utm_source=ig_twitter_share&igshid=wr2pic0u1a74 …",4/17/2019 12:18,Faith Reiford
669,"['BeyonceHomecoming', 'netflix', 'beychella', 'homecomingnetflix']",5,0,2,Cademaker234,Thank you @Beyonce Now I want to go back to college and attend a HBCU. #BeyonceHomecoming #netflix #beychella #homecomingnetflix pic.twitter.com/CSsI7a2jbt,4/17/2019 9:47,Cadarious Mayberry
670,"['Beyonce', 'Homecoming', 'HomecomingNetflix']",0,0,0,RyanRob0522,TOMORROW!!! Can’t wait to see this!  @Beyonce #Beyonce #Homecoming @netflix #HomecomingNetflix pic.twitter.com/aXisq5CiKd,4/17/2019 0:37,Ryan Roberts
671,"['HomecomingNetflix', 'adpic']",1,0,0,WrldWideWayne,@Netflix @Beyonce #HomecomingNetflix #adpic.twitter.com/QGJ20QyL5g,4/16/2019 21:52,Syn
672,"['beyhive', 'beychella', 'beychella2018', 'coachella']",0,0,0,shanikharris,beyonce is giving us #beyhive members #beychella #beychella2018 on @netflix. I can't wait to watch homecomingnetflix to relive her historic #coachella performance. This is so epic!!!… https://www.instagram.com/p/BwVNYqeh1Sc/?utm_source=ig_twitter_share&igshid=qwuuxursmb4w …,4/16/2019 21:24,Shani Harris
673,"['041719', 'homecoming', 'homecomingnetflix', 'beyonce']",0,0,0,Randisworld,Ladies! What are y’all eating for Homecoming?!  #041719 #homecoming #homecomingnetflix #beyonce fearlessgift karolababa okko_8727 https://www.instagram.com/p/BwS9KOLFzf_Lca_KNA3iI1G5W34GXvsbUnTrxA0/?utm_source=ig_twitter_share&igshid=9w4whhjzv6yj …,4/16/2019 0:24,Randi Dawson-Dedert
674,"['homecoming', 'homecomingnetflix']",0,0,0,Writerjudy,".@tifftpham Get ready for @beyonce on @netflix.  #homecoming It will be launching on April 17, 2019. This is going to be awesome! Yasss! #homecomingnetflix!  Check out my post @onmogul.  https://onmogul.com/stories/beyonce-s-homecoming-coachella-performance-comes-to-netflix …pic.twitter.com/PxjAgVxz8r",4/11/2019 14:28,Judith Davis
675,['homecomingnetflix'],13,0,0,BeyonceTribe,@adele su instagram #homecomingnetflix pic.twitter.com/c7pVMrsz5m,4/11/2019 12:54,Beyoncé Tribe Italia
676,"['homecoming', 'homecomingnetflix', 'beyonce']",0,0,0,Randisworld,Can’t wait!  #homecoming #homecomingnetflix #beyonce https://www.instagram.com/p/BwD5RHjBjjy1D2uvumcnC82uvJsDGrd7pWMnuQ0/?utm_source=ig_twitter_share&igshid=3jpq3mk3b7eh …,4/10/2019 4:03,Randi Dawson-Dedert
677,['HomecomingNetflix'],0,0,0,ricopanacea,When @netflix send you that invite to #HomecomingNetflix  beyonce https://www.instagram.com/p/BwDXFfmBTaB/?utm_source=ig_twitter_share&igshid=5ssli9hokjx8 …,4/9/2019 23:02,👼🏽🖤
678,['HomecomingNetflix'],0,0,0,HIBRIDXS,"Tell the truth to yourself first.
#HomecomingNetflix",4/8/2019 15:01,a l e g o r i a
679,"['homecomingnetflix', 'beyonce', 'queen', 'beyhive']",0,0,0,iyce_matt87,"Every two to theee years a group of women and gays come together and unite to support, bow down and defend the greatest entertainer walking this earth today. That person is Beyonce #homecomingnetflix#beyonce#queen#beyhive",4/8/2019 15:00,HottBoyMatt👑🔥
680,['HomecomingNetflix'],0,0,0,frodeci,#HomecomingNetflix  lehgo! https://twitter.com/KidFury/status/1114961420800671744 …,4/8/2019 13:46,Masta Ace Ventura
681,['HOMECOMINGNetflix'],1,0,1,JustYashh,This probably the reason Netflix are raising their prices again... #HOMECOMINGNetflix,4/8/2019 0:58,Nᴜʙɪ ت
682,['HomecomingNetflix'],0,0,0,Mood4Eva27,I hope it is at least 2 hours long. I don't want this <90 mins shit #HomecomingNetflix,4/7/2019 15:12,Maria | Fan Account
683,['homecomingnetflix'],0,0,0,Ni_ke15,Y’all gotta stop attaching everything yellow and college themed to Beyonce...I have a strong feeling she ain’t got shit to do with this Netflix title lol but I could be wrong #homecomingnetflix,4/7/2019 15:06,Boobulah💋
